      100	2019-02-09 15:29:15	2	0	1	0
      100	2019-02-09 15:30:06	2	1	1	0
      122	2019-02-09 15:30:25	2	0	1	0
      100	2019-02-09 15:44:46	2	0	1	0
      100	2019-02-09 15:46:53	2	2	1	0
      100	2019-02-09 15:46:56	2	2	1	0
      100	2019-02-09 15:46:59	2	2	1	0
      100	2019-02-11 07:26:40	2	0	1	0
       14	2019-02-11 07:26:45	2	0	1	0
       21	2019-02-11 07:27:19	2	0	1	0
      172	2019-02-11 07:28:31	2	0	1	0
      135	2019-02-11 07:28:37	2	0	1	0
      123	2019-02-11 07:31:13	2	0	1	0
        5	2019-02-11 07:31:21	2	0	1	0
       16	2019-02-11 07:31:26	2	0	1	0
      140	2019-02-11 07:31:34	2	0	1	0
      134	2019-02-11 07:36:52	2	0	1	0
       82	2019-02-11 07:39:42	2	0	1	0
       97	2019-02-11 07:39:52	2	0	1	0
      146	2019-02-11 07:40:07	2	0	1	0
      153	2019-02-11 07:40:24	2	0	1	0
       70	2019-02-11 07:40:39	2	0	1	0
       39	2019-02-11 07:40:50	2	0	1	0
      134	2019-02-11 07:41:14	2	0	1	0
      131	2019-02-11 07:41:43	2	0	1	0
      112	2019-02-11 07:41:54	2	0	1	0
       66	2019-02-11 07:44:11	2	0	1	0
      163	2019-02-11 07:44:19	2	0	1	0
       28	2019-02-11 07:45:34	2	0	1	0
       78	2019-02-11 07:46:08	2	0	1	0
      142	2019-02-11 07:46:16	2	0	1	0
      158	2019-02-11 07:46:33	2	0	1	0
      101	2019-02-11 07:48:12	2	0	1	0
      109	2019-02-11 07:50:37	2	0	1	0
      152	2019-02-11 07:51:02	2	0	1	0
       11	2019-02-11 07:53:19	2	0	1	0
       92	2019-02-11 07:54:09	2	0	1	0
      155	2019-02-11 07:54:47	2	0	1	0
       12	2019-02-11 07:59:30	2	0	1	0
      102	2019-02-11 07:59:43	2	0	1	0
       33	2019-02-11 08:01:29	2	0	1	0
       22	2019-02-11 08:01:36	2	0	1	0
       65	2019-02-11 08:02:00	2	0	1	0
      108	2019-02-11 08:02:02	2	0	1	0
       25	2019-02-11 08:02:14	2	0	1	0
       19	2019-02-11 08:04:56	2	0	1	0
       95	2019-02-11 08:07:30	2	0	1	0
       88	2019-02-11 08:07:35	2	0	1	0
       80	2019-02-11 08:07:40	2	0	1	0
        7	2019-02-11 08:08:54	2	0	1	0
      130	2019-02-11 08:09:16	2	0	1	0
       24	2019-02-11 08:09:24	2	0	1	0
      150	2019-02-11 08:10:28	2	0	1	0
      147	2019-02-11 08:10:50	2	0	1	0
        6	2019-02-11 08:11:00	2	0	1	0
       61	2019-02-11 08:11:34	2	0	1	0
      124	2019-02-11 08:12:20	2	0	1	0
      124	2019-02-11 08:12:28	2	0	1	0
      124	2019-02-11 08:12:46	2	0	1	0
      122	2019-02-11 08:13:18	2	0	1	0
       31	2019-02-11 08:13:39	2	0	1	0
       29	2019-02-11 08:13:42	2	0	1	0
       44	2019-02-11 08:14:04	2	0	1	0
       26	2019-02-11 08:14:18	2	0	1	0
       30	2019-02-11 08:16:15	2	0	1	0
       89	2019-02-11 08:17:43	2	0	1	0
       76	2019-02-11 08:23:00	2	2	1	0
       17	2019-02-11 08:23:09	2	0	1	0
       76	2019-02-11 08:23:17	2	0	1	0
       69	2019-02-11 08:23:23	2	0	1	0
       18	2019-02-11 08:23:31	2	0	1	0
       42	2019-02-11 08:25:21	2	0	1	0
       63	2019-02-11 08:25:26	2	0	1	0
        4	2019-02-11 08:27:11	2	0	1	0
      105	2019-02-11 08:28:57	2	0	1	0
       75	2019-02-11 08:29:13	2	0	1	0
        4	2019-02-11 08:29:48	2	0	1	0
       81	2019-02-11 08:31:44	2	0	1	0
      114	2019-02-11 08:34:25	2	0	1	0
       83	2019-02-11 08:35:13	2	0	1	0
      120	2019-02-11 08:35:37	2	0	1	0
      116	2019-02-11 08:45:37	2	0	1	0
       32	2019-02-11 08:46:15	2	0	1	0
       36	2019-02-11 08:48:43	2	0	1	0
      148	2019-02-11 08:52:18	2	0	1	0
      143	2019-02-11 08:57:51	2	0	1	0
      157	2019-02-11 09:02:34	2	0	1	0
      136	2019-02-11 09:03:31	2	0	1	0
       20	2019-02-11 09:05:17	2	0	1	0
       90	2019-02-11 09:07:19	2	0	1	0
       37	2019-02-11 09:26:53	2	0	1	0
       37	2019-02-11 09:26:58	2	0	1	0
       37	2019-02-11 09:27:50	2	0	1	0
       73	2019-02-11 09:34:21	2	0	1	0
       45	2019-02-11 10:31:03	2	0	1	0
       54	2019-02-11 10:53:02	2	0	1	0
      130	2019-02-11 11:11:26	2	1	1	0
      130	2019-02-11 11:11:33	2	0	1	0
       24	2019-02-11 11:16:47	2	1	1	0
       24	2019-02-11 11:17:39	2	0	1	0
       98	2019-02-11 11:27:05	2	0	1	0
       98	2019-02-11 11:27:22	2	1	1	0
      100	2019-02-11 11:28:10	2	1	1	0
      129	2019-02-11 11:29:35	2	0	1	0
       88	2019-02-11 11:29:55	2	0	1	0
       89	2019-02-11 11:30:00	2	0	1	0
       98	2019-02-11 11:30:07	2	0	1	0
      114	2019-02-11 11:30:17	2	1	1	0
       88	2019-02-11 11:30:22	2	1	1	0
       65	2019-02-11 11:30:27	2	1	1	0
      129	2019-02-11 11:30:34	2	1	1	0
      114	2019-02-11 11:30:40	2	0	1	0
       79	2019-02-11 11:30:48	2	1	1	0
      115	2019-02-11 11:30:56	2	1	1	0
      175	2019-02-11 11:31:05	2	1	1	0
      112	2019-02-11 11:31:59	2	1	1	0
       21	2019-02-11 11:32:08	2	1	1	0
      101	2019-02-11 11:32:40	2	1	1	0
      129	2019-02-11 11:33:59	2	0	1	0
       92	2019-02-11 11:34:56	2	0	1	0
      115	2019-02-11 11:35:37	2	0	1	0
       39	2019-02-11 11:37:06	2	1	1	0
        5	2019-02-11 11:37:10	2	1	1	0
       95	2019-02-11 11:37:38	2	1	1	0
      141	2019-02-11 11:38:53	2	1	1	0
       99	2019-02-11 11:39:09	2	1	1	0
      122	2019-02-11 11:39:20	2	1	1	0
       47	2019-02-11 11:40:09	2	1	1	0
       67	2019-02-11 11:40:16	2	1	1	0
       67	2019-02-11 11:40:47	2	0	1	0
      122	2019-02-11 11:40:51	2	0	1	0
       99	2019-02-11 11:41:00	2	0	1	0
       78	2019-02-11 11:41:24	2	1	1	0
      141	2019-02-11 11:41:35	2	0	1	0
       71	2019-02-11 11:41:42	2	1	1	0
       95	2019-02-11 11:41:49	2	0	1	0
       47	2019-02-11 11:42:05	2	0	1	0
       71	2019-02-11 11:42:16	2	0	1	0
       92	2019-02-11 11:42:35	2	0	1	0
       78	2019-02-11 11:43:05	2	0	1	0
      153	2019-02-11 11:43:12	2	1	1	0
      121	2019-02-11 11:44:02	2	1	1	0
      121	2019-02-11 11:44:03	2	1	1	0
      135	2019-02-11 11:44:27	2	1	1	0
      110	2019-02-11 11:45:12	2	1	1	0
       74	2019-02-11 11:45:38	2	1	1	0
      136	2019-02-11 11:45:44	2	1	1	0
      136	2019-02-11 11:45:57	2	0	1	0
       57	2019-02-11 11:46:20	2	1	1	0
       74	2019-02-11 11:46:58	2	1	1	0
       57	2019-02-11 11:47:23	2	0	1	0
      110	2019-02-11 11:47:48	2	0	1	0
      125	2019-02-11 11:49:12	2	1	1	0
      172	2019-02-11 11:49:35	2	1	1	0
      135	2019-02-11 11:49:43	2	0	1	0
      172	2019-02-11 11:49:52	2	0	1	0
       81	2019-02-11 11:50:58	2	1	1	0
       81	2019-02-11 11:51:07	2	0	1	0
       80	2019-02-11 11:51:17	2	1	1	0
       80	2019-02-11 11:51:26	2	0	1	0
      143	2019-02-11 11:51:40	2	1	1	0
      143	2019-02-11 11:51:48	2	0	1	0
      125	2019-02-11 11:51:55	2	0	1	0
      104	2019-02-11 11:52:11	2	1	1	0
      104	2019-02-11 11:52:18	2	0	1	0
      150	2019-02-11 11:52:24	2	1	1	0
      150	2019-02-11 11:52:29	2	0	1	0
       29	2019-02-11 11:52:42	2	1	1	0
      131	2019-02-11 11:53:05	2	1	1	0
      131	2019-02-11 11:53:13	2	0	1	0
      124	2019-02-11 11:57:24	2	1	1	0
       32	2019-02-11 11:57:30	2	1	1	0
       32	2019-02-11 11:57:42	2	0	1	0
      163	2019-02-11 11:57:55	2	1	1	0
      163	2019-02-11 11:58:02	2	0	1	0
      145	2019-02-11 11:58:09	2	1	1	0
      145	2019-02-11 11:58:16	2	0	1	0
      166	2019-02-11 11:58:27	2	1	1	0
      166	2019-02-11 11:58:34	2	0	1	0
       31	2019-02-11 11:58:48	2	1	1	0
       82	2019-02-11 11:59:34	2	1	1	0
      158	2019-02-11 11:59:55	2	1	1	0
       31	2019-02-11 12:00:16	2	0	1	0
       82	2019-02-11 12:00:35	2	0	1	0
       33	2019-02-11 12:00:40	2	0	1	0
       33	2019-02-11 12:00:46	2	0	1	0
      158	2019-02-11 12:00:55	2	0	1	0
       33	2019-02-11 12:01:24	2	1	1	0
        4	2019-02-11 12:02:53	2	1	1	0
       40	2019-02-11 12:03:06	2	1	1	0
        3	2019-02-11 12:03:54	2	1	1	0
      151	2019-02-11 12:04:21	2	0	1	0
      151	2019-02-11 12:04:22	2	0	1	0
       70	2019-02-11 12:04:31	2	1	1	0
       70	2019-02-11 12:04:35	2	1	1	0
        4	2019-02-11 12:05:08	2	0	1	0
      116	2019-02-11 12:05:33	2	1	1	0
      116	2019-02-11 12:05:42	2	0	1	0
       40	2019-02-11 12:05:58	2	1	1	0
       40	2019-02-11 12:06:06	2	0	1	0
       25	2019-02-11 12:06:13	2	1	1	0
       25	2019-02-11 12:06:20	2	0	1	0
       10	2019-02-11 12:06:46	2	0	1	0
      108	2019-02-11 12:07:27	2	1	1	0
      108	2019-02-11 12:09:14	2	0	1	0
       69	2019-02-11 12:10:13	2	1	1	0
       69	2019-02-11 12:10:21	2	0	1	0
       55	2019-02-11 12:10:30	2	1	1	0
       55	2019-02-11 12:10:38	2	0	1	0
       90	2019-02-11 12:11:15	2	1	1	0
       90	2019-02-11 12:11:22	2	0	1	0
      127	2019-02-11 12:14:17	2	1	1	0
      127	2019-02-11 12:14:29	2	0	1	0
       97	2019-02-11 12:14:39	2	1	1	0
       97	2019-02-11 12:14:52	2	0	1	0
      140	2019-02-11 12:15:19	2	1	1	0
      140	2019-02-11 12:15:24	2	1	1	0
       28	2019-02-11 12:16:47	2	1	1	0
       28	2019-02-11 12:16:53	2	0	1	0
       19	2019-02-11 12:17:36	2	1	1	0
       19	2019-02-11 12:17:44	2	0	1	0
      147	2019-02-11 12:18:04	2	0	1	0
      147	2019-02-11 12:18:10	2	0	1	0
      167	2019-02-11 12:18:18	2	1	1	0
      167	2019-02-11 12:18:23	2	0	1	0
      153	2019-02-11 12:21:18	2	0	1	0
       87	2019-02-11 12:24:19	2	0	1	0
       22	2019-02-11 12:28:40	2	0	1	0
       37	2019-02-11 12:29:17	2	0	1	0
       51	2019-02-11 12:31:56	2	0	1	0
       89	2019-02-11 12:32:30	2	0	1	0
       50	2019-02-11 12:33:05	2	0	1	0
       71	2019-02-11 12:33:22	2	0	1	0
      146	2019-02-11 12:33:29	2	1	1	0
       16	2019-02-11 12:33:42	2	1	1	0
       16	2019-02-11 12:33:49	2	0	1	0
      142	2019-02-11 12:34:19	2	1	1	0
      142	2019-02-11 12:34:27	2	0	1	0
      146	2019-02-11 12:34:33	2	0	1	0
       62	2019-02-11 12:36:04	2	0	1	0
       62	2019-02-11 12:36:37	2	0	1	0
       83	2019-02-11 12:36:56	2	1	1	0
       83	2019-02-11 12:37:06	2	0	1	0
       44	2019-02-11 12:39:47	2	1	1	0
       44	2019-02-11 12:40:00	2	0	1	0
       43	2019-02-11 12:42:05	2	0	1	0
      123	2019-02-11 12:43:14	2	1	1	0
      123	2019-02-11 12:43:21	2	0	1	0
      134	2019-02-11 12:44:35	2	1	1	0
      134	2019-02-11 12:44:43	2	0	1	0
      148	2019-02-11 12:47:51	2	0	1	0
       29	2019-02-11 12:52:50	2	0	1	0
       59	2019-02-11 12:54:05	2	1	1	0
       59	2019-02-11 12:54:14	2	0	1	0
       79	2019-02-11 12:56:30	2	0	1	0
        8	2019-02-11 12:56:49	2	0	1	0
       61	2019-02-11 12:58:40	2	1	1	0
       61	2019-02-11 12:58:55	2	0	1	0
      173	2019-02-11 12:59:33	2	1	1	0
      173	2019-02-11 12:59:43	2	0	1	0
        7	2019-02-11 12:59:49	2	1	1	0
        7	2019-02-11 12:59:52	2	1	1	0
      112	2019-02-11 13:00:06	2	0	1	0
       65	2019-02-11 13:00:16	2	0	1	0
       85	2019-02-11 13:00:55	2	1	1	0
       14	2019-02-11 13:01:07	2	1	1	0
       14	2019-02-11 13:01:12	2	0	1	0
       17	2019-02-11 13:02:27	2	1	1	0
       17	2019-02-11 13:02:37	2	0	1	0
       11	2019-02-11 13:02:49	2	1	1	0
       11	2019-02-11 13:03:03	2	0	1	0
        5	2019-02-11 13:03:09	2	0	1	0
       21	2019-02-11 13:03:31	2	0	1	0
        6	2019-02-11 13:04:11	2	0	1	0
      132	2019-02-11 13:04:57	2	1	1	0
       20	2019-02-11 13:05:09	2	1	1	0
       20	2019-02-11 13:05:31	2	0	1	0
       49	2019-02-11 13:06:05	2	1	1	0
      120	2019-02-11 13:07:26	2	1	1	0
